pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
41011120,Comparison of the Effectiveness Differences between Western and Chinese Medicinal Ointments against Eczema.,"Eczema is the most common skin disease among Hong Kong's adults and children, affecting an estimated 30% of the total population. Western and Chinese medicinal ointments are the usual treatment for eczema. Conventional Western medicinal ointments are topical corticosteroids and non-steroidal agents. Eczema skin products include ""Aveeno Parabens Lotion"", ""Cerave Moisturizing Cream"", and ""Cetaphil Lotion"". However, these are not a long-term solution for managing significant erythema. Chinese medicinal ointments are based on adjusting the formula, including the ingredients and amount, to address an individual's skin condition and other factors that may be worsening symptoms. This approach aims to regulate the immune system and make it less reactive to environmental and food allergies. This approach is mainly for local topical use. The ingredients of eczema skin products should include <i>Coptis chinensis</i> Franch, <i>Phellodendron chinense</i> Schneid, <i>Angelica sinensis</i> (Oliv.) Diels, <i>Rehmannia glutinosa</i> Libosch, <i>Curcuma longa</i> L., and sesame oil. Chinese medicinal ointments are natural ingredients, personalized formulas, and concerned with holistic healing, while Western medicinal ointments provide fast-acting relief, targeted action, and a standardized dosage. Nine electronic databases, such as WanFang Data, PubMed, Science Direct, Scopus, Web of Science, Springer Link, SciFinder, and the China National Knowledge Infrastructure (CNKI), were searched mainly within the past twenty years and without any language restrictions. The inclusion criteria were the keywords ""Western medicine and ointment"", ""Chinese medicine and ointment"", and ""Western and Chinese medicines and ointment"". Differences in effectiveness between Western and Chinese ointments were evaluated to determine if they had functions against eczema. This review included an analysis and summary of all relevant papers. Western medicinal ointments are topical corticosteroids, and they exert their pharmacological activities via many mechanisms, including anti-inflammatory, immunosuppressive, antiproliferative, and vasoconstrictive effects on eczema. Similarly, Chinese medicinal ointments have the same pharmacological functions, but they may focus on the immune system for the treatment of inflammatory and skin conditions, including erythema, edema, dryness, desquamation, and callus exfoliation. Based on the clinical research, the effectiveness rate of integrated Chinese and Western medicines was 88%, which was greater than the 70% rate for using Western medicine alone to treat eczema. Western and Chinese medicinal ointments have different active ingredients with advantages and disadvantages for eczema or when acting as skin care products. The most important thing is knowing ""How"" to use Western and Chinese medicinal ointments properly, especially for some formulations of Chinese ointments. It may be beneficial to consider the pharmacokinetic studies of herbal ingredients, which offer personalized formulas tailored to individual body constitutions and conditions, as well as to emphasize holistic healing, addressing both symptoms and underlying imbalances in the body. Much more work needs to be carried out, such as safety assessments of these ointments for use as skin care products for eczema.",2025,"Pharmaceuticals (Basel, Switzerland)",parabens,skin | immune system,unspecified,moisturizer,unspecified,skin/topical study,yes,"This paper compares the effectiveness of Western and Chinese medicinal ointments against eczema, which may involve the use of chemical toxicants in cosmetic products."
40997498,"From screening to risk assessment: a comparative study on product usage, human burden, and potential neurotoxicity of novel paraben analogues.","Parabens are extensively used preservatives with endocrine disrupting effects and neurotoxicity. Their restricted usage may drive the development of alternatives for producing preservative-free products. Nevertheless, the prevalence and health risks of paraben analogues remain poorly understood. Herein, we screened potential paraben analogues using high-resolution mass spectrometry and assessed their prevalence in personal care products (PCPs) and population exposure trends. We first identified p-hydroxyacetophenone (PhAc), a structural analogue of parabens, in children's urine based on the common fragmentation characteristics of parabens. Quantitative analysis revealed that the average content of PhAc in PCPs was 2-38 times higher than that of typical parabens. Furthermore, the longitudinal biomonitoring study conducted from 2016 to 2023 revealed that the geometric mean levels of PhAc in the urine of children aged 5-13 years in South China increase from 35.20 μg/L to 102.68 μg/L, which is 1-3 orders of magnitude greater than parabens. Nevertheless, PhAc is not a permitted preservative in PCPs and its health risk is unclear. To investigate the potential neurotoxicity of extensively present PhAc, neuronal cells were exposed to different concentrations of PhAc and typical parabens for 24 h, respectively. The results indicated that PhAc exhibited greater potential neurotoxicity than methylparaben, the most widely used paraben. Even exposure to doses comparable to urinary PhAc concentrations (100 nM-1 μM) could significantly disrupt metabolism homeostasis, damage cell membranes and morphology, and increase apoptosis rate in neuronal cells. Therefore, PhAc, a new paraben analogue with wider product applications, higher human exposure, and greater potential neurotoxicity, may pose considerable ecological and human health risks.",2025,Environment international,parabens,brain,endocrine disruption | neurotoxicity,unspecified,unspecified,cosmetics product study | epidemiological study | biomonitoring study | analytical/method study,yes,"This paper investigates the health risks of paraben analogues, which are used in personal care products, and their potential neurotoxicity, making it relevant to the study on health effects of chemical toxicants in cosmetic products."
40949028,The impact of perfumes and cosmetic products on human health: a narrative review.,"The use of perfumes and cosmetic products is widespread, serving personal hygiene, aesthetic, and olfactory functions. However, concerns have been raised regarding the potential health impacts associated with long-term exposure to various ingredients used in these products. This narrative review aims to synthesize evidence on the health risks associated with perfumes and cosmetics, focusing on specific health concerns, including fertility, respiratory health, cancer risk, allergies, skin disorders, endocrine disruption, and neurological effects. It also discusses the presence of heavy metals in cosmetics, regulatory challenges, and the need for transparency in ingredient disclosure. A comprehensive review of the literature that was published between 2005 and 2024 was conducted, examining findings from interdisciplinary studies relevant to the health impacts of cosmetic and fragrance products. The review highlights health concerns linked to specific chemical components, including synthetic chemicals such as phthalates, parabens, and volatile organic compounds (VOCs). The findings indicate that many synthetic chemicals in perfumes and cosmetics are associated with adverse health outcomes. These include allergies, respiratory issues, endocrine disruption, reproductive problems, and potentially cancer. Heavy metals in cosmetics also pose significant health risks. Despite regulatory guidelines, the cumulative and long-term effects of combined exposure to multiple cosmetic ingredients remain poorly understood and inadequately addressed. There is a pressing need for stricter regulatory oversight and improved transparency in ingredient disclosure to safeguard consumer health. Further research is required to clarify the long-term health risks associated with the daily use of cosmetic products and to develop safer alternatives.",2025,Frontiers in toxicology,parabens,skin | brain | lung | immune system,endocrine disruption | reproductive toxicity | carcinogenicity | neurotoxicity,perfume,unspecified,cosmetics product study | industrial/occupational,yes,"This paper reviews the potential health impacts associated with long-term exposure to various ingredients used in perfumes and cosmetics, including chemical toxicants."
40903287,Enantiomeric Determination of Medetomidine in Street Drug Samples (August 2024-February 2025) and Implications for Immunoassay Test Strip Analysis.,"Over the last several years, there has been an influx of α<sub>2</sub>-agonists into the street drug supply, beginning with the proliferation of xylazine, a potent veterinary sedative. Since 2023, another sedative, medetomidine, has been widely detected. Medetomidine, broadly, encompasses two enantiomers-dexmedetomidine and levomedetomidine-with the dex enantiomer being pharmacologically active and present in human-use pharmaceuticals. In this work, we investigate street drug samples containing medetomidine to better understand the enantiomeric makeup in the illicit supply. Liquid chromatography tandem mass spectrometry (LC-MS/MS) was used to analyze 100 drug product or paraphernalia residue samples. All samples were found to contain a racemic mixture of medetomidine. A subset of samples was analyzed by medetomidine immunoassay test strips, where racemic mixtures were not found to negatively affect results. All samples were also qualitatively analyzed using direct analysis in real time mass spectrometry (DART-MS) to identify commonly co-occurring compounds, which included fentanyl, xylazine, and local anesthetics. Parabens, preservatives found in licit injectable preparations of the drug, were not detected. This work provides a snapshot into the medetomidine makeup of the street drug supply, which needs to be continually monitored given the differences in pharmacology between the two enantiomers.",2025,Drug testing and analysis,parabens,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,no,"This paper investigates the enantiomeric determination of medetomidine in street drug samples, which is unrelated to the health effects of chemical toxicants in cosmetic products."
40886820,Preliminary safety risk assessment of parabens in children's cosmetics sold in China.,"Since adverse health outcomes of parabens added in children's cosmetics have been reported, it is important to investigate preliminary risk characteristic assessment of parabens preservatives in children's cosmetics. This study aimed to calculate exposure parameters using a combination experimental data and an exposure assessment tool to make safety assessment for parabens in children's cosmetics. The paraben concentration of different formulation types of 63 products of children's cosmetic products were measured by High Performance Liquid Chromatography. Based on product usage, paraben concentrations, exposure factors, behavioral patterns and exposure routes, the exposure parameters of parabens in children's cosmetics were calculated by mathematical mode from ConsExpo Web. A margin of safety (MoS) was calculated for safety evaluations. Results showed that 4-hydroxybenzoate methyl (MP) was the most commonly used paraben, which was used in 30.2 % of products, followed by propyl 4-hydroxybenzoate (PP) (12.7 %), ethyl 4-hydroxybenzoate (EP) and butyl 4-hydroxybenzoate (BP) both in 1.6 % of products. The concentrations of parabens in the cosmetic products were all within the safety limits required by the SCCS. The exposure to parabens decreased with increasing age in accordance with a published data. The MoS of parabens in children's cosmetics were all more than 100, indicating parabens to be of manageable risk and safe for use.",2025,Regulatory toxicology and pharmacology : RTP,parabens,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper investigates the safety risk assessment of parabens in children's cosmetics, which are a type of cosmetic product."
40820178,The Role of Endocrine Disrupting Chemicals in the Development of Atherosclerosis.,"Endocrine disrupting chemicals (EDCs) are exogenous compounds that interfere with the normal functioning of the endocrine system. This effect is crucial for maintaining hormonal balance and regulating various physiological processes. Phthalates, parabens, and triclosan are EDCs found in many personal care products (make-up, shampoo, perfume, shaving foam, moisturizing cream, hair dyes, deodorant), plastics, pesticides, pharmaceuticals, and household cleaning products, and can be inhaled or absorbed by the body through inhalation or skin contact. Atherosclerosis is a major cause of cardiovascular diseases, including coronary artery disease, stroke, and peripheral artery disease. While traditional risk factors for atherosclerosis, such as high cholesterol, hypertension, and smoking, have been extensively studied, emerging evidence suggests that EDCs may also play a significant role in the development and progression of atherosclerosis. Several potential mechanisms have been proposed to explain how EDCs contribute to atherosclerosis. One mechanism involves the activation of nuclear receptors, such as peroxisome proliferator-activated receptors (PPARs) and estrogen receptors (ERs), by EDCs. Activation of these receptors can lead to dysregulation of lipid metabolism, inflammation, and oxidative stress, all of which are key processes in atherosclerosis development. EDCs have been shown to disrupt endothelial function through various mechanisms. Some of these mechanisms are the formation of reactive oxygen species (ROS) and free oxygen radicals, and impaired nitric oxide (NO) production by EDCs. This literature review aims to explore the current understanding of the role of EDCs in atherosclerosis.",2025,Cardiovascular toxicology,parabens,skin | heart,endocrine disruption | oxidative stress,moisturizer | shampoo | hair dye | deodorant | perfume,unspecified,cosmetics product study | hair product study | skin/topical study,yes,"This paper is relevant because it discusses the health effects of endocrine disrupting chemicals (EDCs) found in personal care products, which are a subset of cosmetic products."
40712154,The Power of Strategic Social Media Influencer Communication to Improve Black Women's Knowledge and Awareness of Environmental Endocrine-Disrupting Chemicals: Surveys of Instagram Users.,"Black women are disproportionately affected by hormone-related health conditions, which may result from higher exposures to endocrine-disrupting chemicals (EDCs) in consumer products. EDCs are chemicals that interfere with the body's natural hormones. The Product Options in Women-Engaged Research project was developed to educate Black women about EDCs. We assessed the impact of strategic social media influencer (SMI) communication on knowledge and awareness of EDCs and intentions to change product-use behaviors. We recruited 7 SMIs to engage with their audiences about EDC-related information on Instagram. The SMIs attended a workshop to learn about EDCs in consumer products and then created Instagram content to share with their audiences. We surveyed SMIs at baseline and 1 month after they shared EDC-related content. SMI audiences were surveyed cross-sectionally before and after the SMIs posted EDC-related social media content. We evaluated social media engagement and analyzed the impact of these communications on SMIs and their audience. The social media posts reached over 16,000 accounts and elicited over 28,000 engagements (eg, views, likes, and shares). SMIs' EDC knowledge and awareness increased after attending the workshop and sharing newly created content, and the SMIs had greater intentions to avoid EDCs at follow-up than at baseline. Engagement with the social media content about EDCs also led to positive outcomes among SMI audiences and particularly impacted intentions to engage in exposure reduction behaviors. In total, 80% of follow-up survey respondents reported that, in the future, they will always consider a company's chemical policy (n=68) and product ingredients when shopping (n=73) compared to 26.8% (n=63) and 46.9% (n=115), respectively, of baseline survey respondents who already reported doing so (P<.001). More follow-up respondents than baseline respondents self-reported an intention to avoid parabens (n=33, 32.7% vs n=39, 15.3%; P<.001), bisphenol A (n=25, 24.8% vs n=38, 14.9%; P=.03), per- and polyfluoroalkyl substances (n=17, 16.8% vs n=9, 3.5%; P<.001), and fragrance (n=6, 5.9% vs n=5, 2.0%; P=.08). Our findings demonstrate that strategic SMI partnerships incorporating a culturally tailored training program can be used to reach large audiences of Black women, improve knowledge about EDCs, and promote intentions to change behaviors to reduce exposures to EDCs.",2025,Journal of medical Internet research,parabens,eye,unspecified,unspecified,unspecified,epidemiological study,no,"This paper focuses on the impact of social media influencers on awareness and knowledge of endocrine-disrupting chemicals, rather than the health effects of these chemicals in cosmetic products."
40602876,Associations of pharmaceutical and personal care product chemical exposure with thyroid nodules and thyroid homeostasis.,"Pharmaceuticals and personal care products (PPCPs) have been considered as potential contributors to thyroid nodule (TN) and abnormal thyroid homeostasis, but epidemiological evidence is scarce. A total of 1261 individuals comprised of 367 TN patients and 895 controls were recruited from Sichuan, China. The urinary concentrations of fourteen PPCPs were measured. Five thyroid hormones (THs) in serum were determined as indicators of thyroid homeostasis, including thyroid-stimulating hormone, triiodothyronine (T3), thyroxine (T4), free-T3 and free-T4. Serum levels of thyroglobulin antibody (TGAb) and thyroperoxidase antibody (TPOAb) were quantified to identify individual thyroid antibody (TA) statuses. TN patients exhibited higher propyl-paraben (PrP) (median: 1.30 µg/g Cr) level than controls (0.64 µg/g Cr). PrP were significantly associated with TN risk with ORs of 1.060 (95 % CI: 1.002, 1.122). The relationship of methyl-paraben with TN risk was nonlinear (p = 0.049). PPCP exposure was significant with TN risk only in females and TA positive (TPOAb or TGAb) groups, indicating that PPCP susceptibility to TN differs by sex and TA status. Linear regression models showed ethyl-paraben was significantly negatively associated with T4 (β: -0.005, 95 % CI: -0.011, -0.002) and T3 (β: -0.007, 95 % CI: -0.015, -0.002), and positively associated with TPOAb (β: 0.059, 95 % CI: 0.000, 0.119), suggesting that certain PPCP exposure could affect thyroid homeostasis and autoimmunity. The effects of PPCP exposure on TH and TA levels presented sex-specific. Our findings suggest that PPCP exposure increases TN risk and affects thyroid homeostasis, exhibiting sex and antibody status dependence.",2025,Journal of environmental sciences (China),parabens,thyroid | blood,thyroid disruption,unspecified,unspecified,cosmetics product study | clinical/hospital study | epidemiological study | biomonitoring study,yes,"This paper investigates the association between exposure to chemical toxicants in personal care products and thyroid health, which is relevant to the health effects of chemical toxicants in cosmetic products."
40585096,Project CLEAR (ChemicaL Exposure and Awareness Research): A protocol for assessing the availability and chemical composition of skin-lightening products in Northern Manhattan.,"Skin lightening products (SLPs) are widely used in communities of color and often contain toxic chemicals such as mercury and hydroquinone, posing serious health risks. Despite regulations, these products remain accessible through illegal sales and deceptive labeling. Targeted marketing in marginalized areas raises environmental justice and public health equity concerns. This study employs a novel spatial sampling approach to audit retail stores in Northern Manhattan, assessing the availability of SLPs in relation to neighborhood context. Products will be screened for harmful substances-including per- and polyfluoroalkyl substances (PFAS), parabens, and heavy metals-with results compared to ingredient labels. Conducted in Northern Manhattan, New York City, this study focuses on neighborhoods with high proportions of Black and Latinx residents. Phase 1 involves a structured audit of 50 retail stores, including beauty supply shops and ethno-cultural retailers. Store selection is guided by spatial sampling and demographic data. Trained research assistants collect detailed information on store environments and individual SLPs. In Phase 2, 20 products will be purchased for laboratory analysis using advanced targeted and non-targeted methods. Analyses will include descriptive statistics, GIS mapping, and comparisons across neighborhoods. We expect beauty supply stores to carry a greater variety and volume of SLPs than ethno-cultural retailers, such as African markets, which are anticipated to sell mostly imported products. Chemical testing is expected to show that a substantial portion of SLPs contain hazardous chemicals, including some not disclosed on product labels. Project CLEAR combines spatial methods and laboratory science to map SLP availability and assess chemical risks in Northern Manhattan. By linking store-level data with neighborhood demographics, the study highlights structural inequities and environmental racism. Findings will support future research, inform policy and regulatory efforts, and strengthen community advocacy for safer, transparent skincare products.",2025,medRxiv : the preprint server for health sciences,parabens,skin,unspecified,unspecified,unspecified,unclassified,yes,"This paper is relevant to the health effects of chemical toxicants in cosmetic products because it specifically investigates the presence of toxic chemicals in skin-lightening products, which are a type of cosmetic product."
40552357,"Fe<sub>3</sub>O<sub>4</sub>@Cellulose Nanofiber Modified by 1,2-Phenylenediamine Schiff Base/Melamine for Magnetic Solid Phase Extraction of Parabens From Cosmetic Products.","In this work, a new magnetic sorbent, named Fe<sub>3</sub>O<sub>4</sub>@CNF@NNSM, using Fe<sub>3</sub>O<sub>4</sub> nanoparticles modified with cellulose nanofiber (CNF) and 1,2-phenylenediamine Schiff base/melamine (NNSM) applied to extract methyl, ethyl, propyl, and butyl parabens based on magnetic solid-phase extraction method followed by high-performance liquid chromatography-ultraviolet detection. Characterization of synthesized materials was conducted using Fourier-transform infrared spectroscopy, field emission-scanning electron microscopy, X-ray powder diffraction, transmission electron microscope, energy dispersion spectroscopy, and vibrating sample magnetometry. Factors affecting the extraction efficiency were screened with the Plackett-Burman design and then analyzed by the Box-Behnken design. This method exhibited an impressive linear range (0.50-200.00 µg/L R<sup>2</sup> > 0.9921), and detection limits of 0.12-0.15 µg/L for mentioned parabens. The Enrichment factors were obtained from 120 to 175. The practical application of this method was confirmed by evaluating analyte recovery from cosmetic products, achieving over 90% recovery and a relative standard deviation of less than 5.1%, demonstrating the proposed method's commendable accuracy and precision.",2025,Journal of separation science,parabens,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper is relevant because it involves the extraction of parabens, a type of chemical toxicant, from cosmetic products."
